label,area,centroid-0,centroid-1,eccentricity,perimeter,image_number,treatment,group
6,0.5508,86.76470588235294,111.05882352941177,0.6779837559404195,2.309116882454314,3,ARS,R326H
7,2.7863999999999995,90.0813953488372,401.3488372093023,0.40081795714127616,5.785584412271571,3,ARS,R326H
8,3.9528,102.25409836065573,68.62295081967213,0.9226705949558094,8.28749350086167,3,ARS,R326H
9,1.134,108.11428571428571,506.8857142857143,0.3523859023511359,3.4764675298172567,3,ARS,R326H
10,0.7451999999999999,124.0,540.8260869565217,0.12869789041755736,2.669116882454314,3,ARS,R326H
11,2.8836,155.8314606741573,119.3932584269663,0.7382019907397359,6.040142853498727,3,ARS,R326H
12,2.6568,162.41463414634146,97.57317073170732,0.7470779461690373,5.636467529817256,3,ARS,R326H
13,0.7128,174.5,86.0,0.6898605623642444,2.6073506473629426,3,ARS,R326H
14,0.7128,208.0,605.5,0.6898605623642444,2.6073506473629426,3,ARS,R326H
15,1.6847999999999999,223.59615384615384,523.8076923076923,0.4742891175282768,4.3019090885901,3,ARS,R326H
16,1.9439999999999997,287.6166666666667,424.06666666666666,0.7294148378387563,4.767350647362942,3,ARS,R326H
17,0.5184,306.0,432.5,0.5773502691896258,2.0982337649086285,3,ARS,R326H
18,1.4903999999999997,325.0217391304348,464.7608695652174,0.41080474925083954,4.047350647362943,3,ARS,R326H
19,2.1708,365.13432835820896,689.4477611940298,0.48736918978083177,5.06558441227157,3,ARS,R326H
20,2.8188,402.28735632183907,639.0459770114943,0.6194723670049478,5.785584412271571,3,ARS,R326H
21,2.916,411.46666666666664,545.0333333333333,0.7249863335585571,6.145584412271571,3,ARS,R326H
22,1.9764,430.27868852459017,135.40983606557376,0.7480732999844483,4.916467529817257,3,ARS,R326H
23,1.0044,432.7096774193548,606.1935483870968,0.5597658717535343,3.2219090885901,3,ARS,R326H
24,1.1988,539.4054054054054,118.75675675675676,0.8573091703088339,3.8364675298172566,3,ARS,R326H
25,1.3607999999999998,545.1190476190476,105.61904761904762,0.913414482026863,4.600142853498728,3,ARS,R326H
26,1.0044,561.258064516129,236.41935483870967,0.41976215840145675,3.283675323681471,3,ARS,R326H
27,1.8144,582.9464285714286,814.3571428571429,0.7552708193577222,4.6619090885901,3,ARS,R326H
28,0.8747999999999999,583.5925925925926,95.18518518518519,0.29773482005343743,2.9673506473629425,3,ARS,R326H
29,1.2311999999999999,610.6578947368421,713.4473684210526,0.8497404972049236,3.9419090885901,3,ARS,R326H
30,2.6891999999999996,613.9036144578313,658.7951807228916,0.34358200941020145,5.934701294725884,3,ARS,R326H
31,1.134,653.7428571428571,77.48571428571428,0.7504726772280239,3.5819090885900993,3,ARS,R326H
32,3.9528,659.3770491803278,309.6885245901639,0.8886062062733653,7.989259735953042,3,ARS,R326H
33,1.2635999999999998,707.5641025641025,81.66666666666667,0.7169608478965941,3.7927922061357853,3,ARS,R326H
34,1.1016,737.8823529411765,29.235294117647058,0.6081911548710625,3.4327922061357854,3,ARS,R326H
35,0.7776000000000001,763.4166666666666,356.0416666666667,0.5760191660926969,2.8619090885900995,3,ARS,R326H
36,3.564,767.1636363636363,89.60909090909091,0.6370718270768466,6.8038181771802,3,ARS,R326H
37,1.5552000000000001,814.8125,312.8958333333333,0.7153130653340155,4.196467529817257,3,ARS,R326H
38,0.9072,822.8214285714286,335.10714285714283,0.7044155786721785,3.0727922061357855,3,ARS,R326H
39,2.7215999999999996,841.952380952381,159.28571428571428,0.6608682823105146,5.785584412271571,3,ARS,R326H
40,2.5271999999999997,852.5,133.69230769230768,0.5878048489270326,5.425584412271571,3,ARS,R326H
41,2.5919999999999996,857.2125,108.825,0.5427172551234248,5.574701294725885,3,ARS,R326H
42,2.106,865.6307692307693,16.138461538461538,0.4760823985988244,5.171025971044413,3,ARS,R326H
43,1.1663999999999999,880.0277777777778,56.083333333333336,0.3084876157214383,3.4764675298172567,3,ARS,R326H
44,1.5876,894.6326530612245,362.0408163265306,0.8115409027942169,4.556467529817256,3,ARS,R326H
45,1.5227999999999997,926.1702127659574,883.5744680851063,0.45625019697153624,4.047350647362942,3,ARS,R326H
46,2.4623999999999997,929.8421052631579,846.671052631579,0.5518403228574756,5.574701294725885,3,ARS,R326H
47,0.9719999999999999,946.6,270.06666666666666,0.6513190044453153,3.327350647362942,3,ARS,R326H
48,3.6288,950.0982142857143,828.3303571428571,0.8289194689356117,6.952935059634513,3,ARS,R326H
49,1.7495999999999998,948.9629629629629,315.68518518518516,0.9291676957566575,5.469259735953042,3,ARS,R326H
50,0.8423999999999999,950.0,853.5,0.5440588203494177,2.818233764908628,3,ARS,R326H
52,0.8747999999999999,976.7037037037037,805.1481481481482,0.510215128750438,3.0727922061357855,3,ARS,R326H
53,0.9072,983.1071428571429,870.0357142857143,0.8528809579430836,3.5819090885900993,3,ARS,R326H
54,2.1384,1006.6212121212121,830.1969696969697,0.6590528937521377,5.065584412271571,3,ARS,R326H
55,3.0131999999999994,1010.494623655914,715.6451612903226,0.8263031287386943,6.654701294725884,3,ARS,R326H
56,0.6479999999999999,1006.5,820.3,0.775256865513561,2.563675323681471,3,ARS,R326H
57,1.9115999999999997,1011.8135593220339,844.6440677966102,0.9023257476782893,5.574701294725885,3,ARS,R326H
1,2.7863999999999995,11.069767441860465,572.6162790697674,0.5491491161021376,5.785584412271571,4,ARS,R326H
2,0.48599999999999993,56.333333333333336,95.73333333333333,0.5526820968472154,2.0982337649086285,4,ARS,R326H
3,1.3284,79.73170731707317,938.9024390243902,0.41676678398682565,3.7927922061357853,4,ARS,R326H
4,1.0368,84.125,368.0,0.7403493464653801,3.327350647362943,4,ARS,R326H
5,0.48599999999999993,87.73333333333333,923.3333333333334,0.5526820968472154,2.0982337649086285,4,ARS,R326H
6,1.7171999999999998,93.0754716981132,452.2641509433962,0.7763253290384918,4.556467529817256,4,ARS,R326H
7,3.6288,101.61607142857143,43.669642857142854,0.9106665626147015,7.716610383315985,4,ARS,R326H
8,1.9115999999999997,118.40677966101696,126.27118644067797,0.5965496471697687,4.705584412271571,4,ARS,R326H
9,2.5271999999999997,146.2948717948718,676.3333333333334,0.9340488524157065,6.933746750430835,4,ARS,R326H
10,2.5919999999999996,165.5875,777.95,0.8120293311653921,6.251025971044414,4,ARS,R326H
11,3.7907999999999995,203.0854700854701,521.7179487179487,0.591448700392236,7.058376618407356,4,ARS,R326H
12,1.9115999999999997,209.45762711864407,174.9322033898305,0.6022098689383781,4.767350647362942,4,ARS,R326H
13,3.9528,215.52459016393442,642.2213114754098,0.8236698183416834,7.312935059634513,4,ARS,R326H
14,0.48599999999999993,235.6,569.4,0.4898979485566357,2.054558441227157,4,ARS,R326H
15,3.0779999999999994,240.74736842105264,632.5684210526316,0.8393239480581188,6.4619090885901,4,ARS,R326H
16,0.8099999999999999,258.16,609.52,0.7442621547698756,3.0727922061357855,4,ARS,R326H
17,1.5227999999999997,264.25531914893617,568.2978723404256,0.6907079957536855,4.196467529817257,4,ARS,R326H
18,0.5831999999999999,267.5,491.0,0.7896387856258745,2.6073506473629426,4,ARS,R326H
19,3.8879999999999995,276.53333333333336,876.7583333333333,0.6576794876642268,7.20749350086167,4,ARS,R326H
20,1.2635999999999998,275.7692307692308,787.1538461538462,0.31076928636790535,3.6873506473629423,4,ARS,R326H
21,1.9439999999999997,297.71666666666664,849.2166666666667,0.6129638132168552,4.811025971044414,4,ARS,R326H
22,0.8099999999999999,319.44,532.08,0.5921184607712484,2.818233764908628,4,ARS,R326H
23,0.6803999999999999,355.6190476190476,855.5714285714286,0.7473704562401328,2.563675323681471,4,ARS,R326H
24,0.7128,375.09090909090907,156.9090909090909,0.4282593998234224,2.563675323681471,4,ARS,R326H
25,0.7776000000000001,378.8333333333333,671.9166666666666,0.816884085153769,3.0727922061357855,4,ARS,R326H
26,1.9764,396.3114754098361,703.4590163934427,0.9187548180194626,5.996467529817257,4,ARS,R326H
27,1.8144,395.0,893.5,0.15430334996209163,4.556467529817256,4,ARS,R326H
28,2.0736,422.65625,774.625,0.6562490985083641,5.0219090885901,4,ARS,R326H
29,0.5508,448.0,735.6470588235294,0.2970442628930025,2.2473506473629428,4,ARS,R326H
30,2.0088,452.38709677419354,784.3387096774194,0.7959556296591432,5.065584412271571,4,ARS,R326H
31,2.5271999999999997,477.78205128205127,603.9102564102565,0.625140685684879,5.574701294725885,4,ARS,R326H
32,0.7451999999999999,500.9130434782609,525.2173913043479,0.4776307722564946,2.7127922061357856,4,ARS,R326H
33,1.9439999999999997,515.1666666666666,123.28333333333333,0.6522216850658634,4.811025971044414,4,ARS,R326H
34,2.4299999999999997,549.4666666666667,57.82666666666667,0.9531445630030068,6.8219090885900995,4,ARS,R326H
35,1.7171999999999998,552.377358490566,1007.2264150943396,0.9611325137089045,5.959188309203678,4,ARS,R326H
36,3.9852,560.170731707317,510.9186991869919,0.894785945030574,7.92749350086167,4,ARS,R326H
37,3.2723999999999998,562.9009900990098,696.9306930693069,0.5472848008333381,6.294701294725885,4,ARS,R326H
38,2.0088,562.9354838709677,490.80645161290323,0.5620386565857288,4.811025971044414,4,ARS,R326H
39,1.782,577.2363636363636,682.4,0.7630240536394945,4.6619090885901,4,ARS,R326H
40,0.9072,578.7857142857143,786.1428571428571,0.639417972975088,3.1164675298172564,4,ARS,R326H
41,0.7776000000000001,577.875,825.6666666666666,0.5849866175853743,2.7127922061357856,4,ARS,R326H
42,0.8423999999999999,595.5,601.3076923076923,0.6720406680775184,2.967350647362942,4,ARS,R326H
43,0.6479999999999999,611.9,500.95,0.39295262399668773,2.4582337649086283,4,ARS,R326H
44,0.9719999999999999,621.5,547.0,0.4541475531146237,3.1164675298172564,4,ARS,R326H
45,6.803999999999999,638.6619047619048,595.8095238095239,0.9795776393601987,14.451168824543142,4,ARS,R326H
46,1.6199999999999999,628.96,975.78,0.6562668355437987,4.196467529817257,4,ARS,R326H
47,2.5595999999999997,633.6455696202531,1003.7594936708861,0.7213051232292521,5.680142853498728,4,ARS,R326H
48,2.5595999999999997,638.9367088607595,834.8227848101266,0.5900804927972313,5.531025971044414,4,ARS,R326H
49,2.3004,645.4929577464789,451.5633802816901,0.45322289545456823,5.214701294725885,4,ARS,R326H
50,0.5831999999999999,647.5555555555555,565.7222222222222,0.8817754429167657,2.6073506473629426,4,ARS,R326H
51,0.48599999999999993,657.0666666666667,399.1333333333333,0.8681813025685599,2.309116882454314,4,ARS,R326H
52,2.1708,669.4925373134329,499.3134328358209,0.840940797384169,5.3819090885901,4,ARS,R326H
53,0.5508,672.0,385.0,0.7071067811865475,2.2473506473629423,4,ARS,R326H
54,2.268,680.4,985.2142857142857,0.6990177854922888,5.276467529817256,4,ARS,R326H
55,0.9719999999999999,687.1666666666666,966.6333333333333,0.8277223664957643,3.327350647362943,4,ARS,R326H
56,1.458,695.6444444444444,387.64444444444445,0.5686440090867877,4.091025971044413,4,ARS,R326H
57,2.7215999999999996,725.9166666666666,303.14285714285717,0.480077798393406,5.680142853498728,4,ARS,R326H
58,2.4947999999999997,742.5064935064935,880.9350649350649,0.897683819897671,6.4001428534987275,4,ARS,R326H
59,3.7583999999999995,774.3275862068965,130.63793103448276,0.9060836524115788,8.752935059634513,4,ARS,R326H
60,3.7583999999999995,778.3362068965517,112.38793103448276,0.8319499044058402,8.250214280248093,4,ARS,R326H
61,1.7171999999999998,822.7169811320755,816.811320754717,0.7710198302182504,4.451025971044413,4,ARS,R326H
62,2.4299999999999997,871.64,144.88,0.45818140097557564,5.171025971044414,4,ARS,R326H
63,1.782,904.6727272727272,128.6727272727273,0.45612209892672717,4.407350647362942,4,ARS,R326H
64,0.5508,940.2941176470588,827.1176470588235,0.8360303717598088,2.4582337649086283,4,ARS,R326H
65,2.6891999999999996,960.3975903614457,777.9156626506024,0.7573800176474605,6.040142853498727,4,ARS,R326H
66,1.5876,986.3469387755102,25.163265306122447,0.556487068359829,4.152792206135786,4,ARS,R326H
67,3.9528,994.344262295082,970.8934426229508,0.7836023387205234,7.629259735953042,4,ARS,R326H
1,0.9719999999999999,106.96666666666667,424.9,0.6666721159878827,3.178233764908628,5,ARS,R326H
2,1.0368,206.71875,616.34375,0.5639261192031892,3.327350647362942,5,ARS,R326H
3,2.8188,212.32183908045977,747.4597701149426,0.8316078189382231,6.251025971044414,5,ARS,R326H
4,2.4623999999999997,219.07894736842104,706.7631578947369,0.7326179721088609,5.531025971044414,5,ARS,R326H
5,0.6803999999999999,226.85714285714286,973.8095238095239,0.3440002546706884,2.5636753236814713,5,ARS,R326H
6,1.2635999999999998,235.02564102564102,1016.8461538461538,0.5524423620835385,3.6873506473629423,5,ARS,R326H
7,1.8791999999999998,252.13793103448276,743.5,0.33840406119007616,4.556467529817256,5,ARS,R326H
8,2.106,280.5076923076923,781.0153846153846,0.6268989689120377,5.0219090885901,5,ARS,R326H
9,0.9395999999999999,308.58620689655174,691.8965517241379,0.8510833162751822,3.327350647362942,5,ARS,R326H
10,0.5831999999999999,337.1111111111111,216.72222222222223,0.47692249040608053,2.3527922061357853,5,ARS,R326H
11,1.2959999999999998,343.2,970.075,0.29346041009804796,3.6873506473629423,5,ARS,R326H
12,1.2635999999999998,412.0,851.4102564102565,0.41344911529736145,3.6873506473629427,5,ARS,R326H
13,2.0412,416.12698412698415,616.936507936508,0.746408105369301,4.916467529817257,5,ARS,R326H
14,3.0779999999999994,421.3578947368421,485.89473684210526,0.6949813347055854,6.294701294725885,5,ARS,R326H
15,1.4256,421.40909090909093,882.4772727272727,0.38577757911893196,4.091025971044414,5,ARS,R326H
16,0.6803999999999999,424.0,867.0,0.0,2.4582337649086283,5,ARS,R326H
17,2.6244,440.1111111111111,817.9876543209876,0.7214822757451202,5.680142853498728,5,ARS,R326H
18,2.4947999999999997,452.4415584415584,640.7922077922078,0.7839985821910204,5.636467529817256,5,ARS,R326H
19,0.8099999999999999,487.12,108.8,0.6584387794994806,2.8619090885900995,5,ARS,R326H
20,5.119199999999999,501.6518987341772,473.49367088607596,0.9346094613015483,10.0438181771802,5,ARS,R326H
21,1.4256,505.8181818181818,79.52272727272727,0.7095915323062948,4.047350647362942,5,ARS,R326H
22,1.8791999999999998,506.7931034482759,604.2586206896551,0.3837852018996246,4.811025971044414,5,ARS,R326H
23,0.6479999999999999,527.95,823.55,0.5863926931712231,2.6073506473629426,5,ARS,R326H
24,2.268,577.5714285714286,113.8,0.7476735790481638,5.320142853498727,5,ARS,R326H
25,2.8188,586.1379310344828,124.58620689655173,0.6088723349195941,5.680142853498729,5,ARS,R326H
26,2.3327999999999998,598.6944444444445,455.2361111111111,0.7142949932621722,5.320142853498727,5,ARS,R326H
27,0.6479999999999999,622.35,10.0,0.8012870219060131,2.7127922061357856,5,ARS,R326H
28,0.48599999999999993,637.0666666666667,419.73333333333335,0.7343887778710586,2.0982337649086285,5,ARS,R326H
29,2.3651999999999997,675.7260273972603,504.54794520547944,0.6521898052138275,5.3819090885901,5,ARS,R326H
30,2.0412,678.5396825396825,138.85714285714286,0.5396906810141051,4.872792206135785,5,ARS,R326H
31,2.7215999999999996,706.75,307.01190476190476,0.7581212888052972,5.934701294725884,5,ARS,R326H
32,0.6803999999999999,713.0,86.0,0.0,2.4582337649086283,5,ARS,R326H
33,3.0455999999999994,744.5957446808511,375.59574468085106,0.7234671705147799,6.294701294725885,5,ARS,R326H
34,3.2399999999999998,762.1,352.02,0.7311819516874138,6.356467529817256,5,ARS,R326H
35,1.8791999999999998,766.6206896551724,540.1551724137931,0.4133203984305827,4.6619090885901,5,ARS,R326H
36,0.8747999999999999,770.925925925926,504.4074074074074,0.5724125976557588,2.923675323681471,5,ARS,R326H
37,4.3092,783.1052631578947,457.1127819548872,0.9224717514234461,8.796610383315985,5,ARS,R326H
38,0.8423999999999999,780.6923076923077,339.5769230769231,0.6632580044683007,3.0727922061357855,5,ARS,R326H
39,2.2032,784.0294117647059,638.6911764705883,0.5327106628904961,5.065584412271571,5,ARS,R326H
40,1.5876,791.8775510204082,435.3673469387755,0.6596794197157075,4.345584412271571,5,ARS,R326H
41,1.2311999999999999,796.6842105263158,641.6052631578947,0.7664377844602251,3.6873506473629423,5,ARS,R326H
42,1.1016,809.4411764705883,142.41176470588235,0.5934481823448714,3.4764675298172567,5,ARS,R326H
43,3.4667999999999997,812.3084112149533,459.98130841121497,0.5023830669818704,6.4001428534987275,5,ARS,R326H
44,2.9807999999999995,820.2608695652174,316.64130434782606,0.8160599394018153,6.4438181771802,5,ARS,R326H
45,3.8555999999999995,823.09243697479,537.4621848739496,0.8064368466794656,7.1638181771802,5,ARS,R326H
46,2.0088,829.5645161290323,421.7258064516129,0.6116892829808734,4.916467529817257,5,ARS,R326H
47,1.3931999999999998,836.6279069767442,319.6744186046512,0.37584640151997356,4.091025971044414,5,ARS,R326H
48,7.419599999999999,855.7205240174673,57.54585152838428,0.9791389550757985,17.99689609031344,5,ARS,R326H
49,1.3931999999999998,844.7441860465116,379.1860465116279,0.4447277542138302,3.8364675298172566,5,ARS,R326H
50,0.5184,861.8125,96.1875,0.6642297420901242,2.203675323681471,5,ARS,R326H
51,1.9439999999999997,868.8666666666667,332.76666666666665,0.7632638944169429,4.916467529817257,5,ARS,R326H
52,0.9395999999999999,886.2758620689655,134.41379310344828,0.3757492863864439,3.0727922061357855,5,ARS,R326H
53,1.0368,887.0625,147.90625,0.7033422281262138,3.283675323681471,5,ARS,R326H
54,1.1016,896.4117647058823,161.0,0.6870400953855778,3.4327922061357854,5,ARS,R326H
55,1.9439999999999997,918.6666666666666,75.1,0.8653080840255032,5.276467529817256,5,ARS,R326H
56,1.5552000000000001,926.25,59.0,0.4579913728019072,4.047350647362942,5,ARS,R326H
57,1.3607999999999998,932.2857142857143,30.928571428571427,0.7078926875696328,3.941909088590099,5,ARS,R326H
58,0.9072,932.0714285714286,277.2857142857143,0.6422207453194423,3.0727922061357855,5,ARS,R326H
59,2.5271999999999997,937.7051282051282,232.53846153846155,0.45541253580626234,5.574701294725885,5,ARS,R326H
60,1.1663999999999999,935.3611111111111,553.0,0.5657883769177281,3.5382337649086284,5,ARS,R326H
61,1.2635999999999998,947.4102564102565,48.48717948717949,0.6766382859450027,3.6873506473629427,5,ARS,R326H
62,2.2356,950.6811594202899,117.40579710144928,0.7041966675992691,5.171025971044414,5,ARS,R326H
63,1.5227999999999997,951.6382978723404,142.19148936170214,0.45072303206154934,4.091025971044414,5,ARS,R326H
64,0.48599999999999993,957.8666666666667,157.46666666666667,0.47609522856952347,2.0982337649086285,5,ARS,R326H
65,0.9719999999999999,964.2333333333333,914.9666666666667,0.6767014505936786,3.327350647362942,5,ARS,R326H
66,0.48599999999999993,964.4666666666667,135.33333333333334,0.7131795312507127,2.0982337649086285,5,ARS,R326H
67,0.6479999999999999,986.6,61.35,0.584617014913538,2.6073506473629426,5,ARS,R326H
68,3.1104000000000003,990.90625,274.6666666666667,0.8417236805972985,6.505584412271571,5,ARS,R326H
69,2.106,990.7538461538461,199.36923076923077,0.6379587913617629,4.916467529817257,5,ARS,R326H
70,1.0044,992.9354838709677,568.5806451612904,0.45002134868373134,3.2219090885901,5,ARS,R326H
71,1.0044,1001.0967741935484,586.1612903225806,0.7501712769873462,3.283675323681471,5,ARS,R326H
72,3.7907999999999995,1006.3846153846154,517.4017094017094,0.4339988785337718,6.909259735953042,5,ARS,R326H
73,0.6479999999999999,1010.75,199.25,0.2752409412815902,2.4582337649086283,5,ARS,R326H
1,0.6479999999999999,26.9,130.95,0.39295262399668773,2.4582337649086283,6,ARS,R326H
2,2.7863999999999995,35.43023255813954,664.7790697674419,0.6891358543042573,5.785584412271571,6,ARS,R326H
3,1.5227999999999997,53.97872340425532,255.4255319148936,0.585450997438942,4.047350647362943,6,ARS,R326H
4,1.0044,64.70967741935483,289.4516129032258,0.5559284066053239,3.178233764908628,6,ARS,R326H
5,0.8423999999999999,69.0,668.5,0.5440588203494177,2.818233764908628,6,ARS,R326H
6,0.5831999999999999,70.0,73.5,0.6934837441847964,2.309116882454314,6,ARS,R326H
7,1.5876,72.28571428571429,146.9591836734694,0.8088296716323271,4.4947012947258855,6,ARS,R326H
8,3.0779999999999994,90.38947368421053,745.8736842105263,0.8224632164630936,7.567493500861669,6,ARS,R326H
9,0.5508,102.58823529411765,112.05882352941177,0.7592834946661577,2.309116882454314,6,ARS,R326H
10,4.374,111.58518518518518,671.3481481481482,0.8844004193427245,8.076610383315986,6,ARS,R326H
11,1.2311999999999999,149.68421052631578,222.05263157894737,0.643229928200608,3.6873506473629427,6,ARS,R326H
12,1.8468,155.57894736842104,304.0175438596491,0.669676175796194,4.556467529817256,6,ARS,R326H
13,1.9764,157.04918032786884,291.0655737704918,0.8067844954915527,5.065584412271571,6,ARS,R326H
14,1.0368,172.65625,308.5625,0.459501810602259,3.327350647362942,6,ARS,R326H
15,1.0692,180.33333333333334,229.1818181818182,0.6219815260935985,3.4327922061357854,6,ARS,R326H
16,3.0131999999999994,235.1720430107527,879.8064516129032,0.5361293656291634,6.040142853498727,6,ARS,R326H
17,2.4299999999999997,237.24,840.3466666666667,0.56058179431703,5.531025971044413,6,ARS,R326H
18,4.892399999999999,244.58278145695365,913.1324503311258,0.8740067337536264,9.112935059634513,6,ARS,R326H
19,2.0088,259.83870967741933,790.4516129032259,0.6045894277206204,4.811025971044414,6,ARS,R326H
20,2.7863999999999995,296.66279069767444,841.8372093023256,0.36139578223335833,5.680142853498728,6,ARS,R326H
21,6.058799999999999,306.3475935828877,923.1283422459893,0.7576821651506721,9.472935059634514,6,ARS,R326H
22,0.5184,305.375,93.1875,0.7861611582758199,2.203675323681471,6,ARS,R326H
23,1.2311999999999999,332.2368421052632,781.9736842105264,0.5837020951131292,3.6873506473629423,6,ARS,R326H
24,2.3004,341.7323943661972,771.2394366197183,0.6742370542913501,5.320142853498727,6,ARS,R326H
25,0.48599999999999993,379.26666666666665,54.666666666666664,0.5526820968472154,2.0982337649086285,6,ARS,R326H
26,2.106,430.9230769230769,581.6769230769231,0.4448220697512875,4.916467529817257,6,ARS,R326H
28,0.7128,470.6818181818182,994.6363636363636,0.6801458764847326,2.712792206135785,6,ARS,R326H
29,0.5184,475.625,591.0,0.6254581326049351,2.203675323681471,6,ARS,R326H
30,1.9115999999999997,515.542372881356,930.7118644067797,0.8461061966663977,5.171025971044413,6,ARS,R326H
31,2.5919999999999996,532.175,882.2375,0.8500258846382349,6.040142853498727,6,ARS,R326H
32,1.0368,530.21875,544.9375,0.5493102217078081,3.327350647362942,6,ARS,R326H
33,1.1663999999999999,533.8888888888889,1011.7777777777778,0.5704851976573154,3.5819090885901,6,ARS,R326H
34,0.9395999999999999,537.2758620689655,530.4137931034483,0.3757492863864439,3.0727922061357855,6,ARS,R326H
35,0.9719999999999999,538.9666666666667,952.2666666666667,0.7168428964397575,3.178233764908628,6,ARS,R326H
36,1.0368,561.28125,877.5625,0.9153720934864267,3.7927922061357853,6,ARS,R326H
37,1.458,579.2888888888889,888.6444444444444,0.9059880319102936,4.6001428534987285,6,ARS,R326H
38,0.6155999999999999,588.6315789473684,915.0526315789474,0.6816134345207245,2.4582337649086283,6,ARS,R326H
39,1.0692,602.0909090909091,407.3030303030303,0.4668955992874022,3.327350647362942,6,ARS,R326H
40,1.134,663.8,454.0571428571429,0.6424494168059423,3.7310259710444136,6,ARS,R326H
41,4.1472,667.7421875,392.625,0.8076977937630523,7.672935059634513,6,ARS,R326H
42,0.7128,674.3181818181819,306.72727272727275,0.5679881884793561,2.7127922061357856,6,ARS,R326H
43,1.2635999999999998,682.7179487179487,452.1025641025641,0.23425850194164888,3.6873506473629423,6,ARS,R326H
44,2.1708,693.3582089552239,412.6268656716418,0.7902551758610914,5.320142853498727,6,ARS,R326H
45,6.4152,712.0909090909091,122.42424242424242,0.9462268180639373,11.614844148224615,6,ARS,R326H
46,2.9484,724.8901098901099,30.0,0.24545067593166758,5.934701294725885,6,ARS,R326H
47,1.9764,725.0327868852459,662.2786885245902,0.7903342647250392,4.960142853498728,6,ARS,R326H
48,1.2311999999999999,726.7894736842105,385.0,0.30702565073641147,3.6873506473629423,6,ARS,R326H
49,4.7627999999999995,740.8163265306123,656.047619047619,0.7365153055294374,7.8838181771802,6,ARS,R326H
50,0.7451999999999999,744.0,690.0,0.5656854249492381,2.669116882454314,6,ARS,R326H
51,0.7128,743.5,719.5,0.7728365157495385,2.669116882454314,6,ARS,R326H
52,1.3607999999999998,783.0714285714286,487.1904761904762,0.3150079736229223,3.7927922061357853,6,ARS,R326H
53,0.6479999999999999,787.25,802.05,0.638168270197698,2.4582337649086283,6,ARS,R326H
54,1.0368,800.8125,495.0,0.6019175316413541,3.4327922061357854,6,ARS,R326H
55,2.4299999999999997,805.9733333333334,759.44,0.47539945103307035,5.276467529817256,6,ARS,R326H
56,1.1663999999999999,805.6111111111111,746.1388888888889,0.5439056439097799,3.4327922061357854,6,ARS,R326H
57,2.5919999999999996,813.2625,490.6,0.738147379806307,5.723818177180199,6,ARS,R326H
58,1.6199999999999999,815.66,737.96,0.7759022166942813,4.407350647362942,6,ARS,R326H
59,1.6199999999999999,830.12,702.66,0.8133903852722609,4.512792206135785,6,ARS,R326H
60,1.2959999999999998,889.075,785.975,0.5920232889294219,3.6873506473629427,6,ARS,R326H
61,0.5184,900.75,612.375,0.5083541641390434,2.203675323681471,6,ARS,R326H
62,2.0088,904.983870967742,587.5806451612904,0.770390784523063,4.916467529817257,6,ARS,R326H
63,4.0176,923.6532258064516,582.1693548387096,0.8862279970015658,7.989259735953042,6,ARS,R326H
64,0.6803999999999999,939.1904761904761,642.1428571428571,0.34400025467068907,2.5636753236814713,6,ARS,R326H
65,3.3047999999999997,1003.8137254901961,612.3823529411765,0.8449926569844648,6.8038181771802,6,ARS,R326H
66,0.7776000000000001,1019.1666666666666,598.0416666666666,0.6123998094317996,2.818233764908628,6,ARS,R326H
1,1.2959999999999998,47.6,179.125,0.5073967308426796,3.7310259710444136,7,ARS,R326H
2,1.1016,54.911764705882355,129.3235294117647,0.7709858622576776,3.4327922061357854,7,ARS,R326H
3,4.05,87.328,110.544,0.9502237018609077,9.578376618407356,7,ARS,R326H
4,2.1384,84.1969696969697,835.4242424242424,0.6437995775094364,4.916467529817257,7,ARS,R326H
5,0.9395999999999999,106.51724137931035,907.4137931034483,0.7569068904985223,3.178233764908628,7,ARS,R326H
6,1.0044,114.54838709677419,596.7096774193549,0.555928406605324,3.178233764908628,7,ARS,R326H
7,4.05,118.208,19.248,0.9804061446483029,10.851168824543143,7,ARS,R326H
8,1.3607999999999998,134.04761904761904,710.952380952381,0.8705456594524593,4.407350647362942,7,ARS,R326H
9,1.3931999999999998,137.02325581395348,692.1860465116279,0.5895055436885405,3.8364675298172566,7,ARS,R326H
10,0.5508,147.0,893.0,0.7071067811865475,2.2473506473629423,7,ARS,R326H
11,1.6847999999999999,152.71153846153845,741.7115384615385,0.20641984661685955,4.301909088590099,7,ARS,R326H
12,3.5316,170.32110091743118,651.2660550458716,0.8812153211298227,7.672935059634513,7,ARS,R326H
13,1.7495999999999998,174.9814814814815,938.3148148148148,0.8965628468826613,5.127350647362943,7,ARS,R326H
14,1.6847999999999999,187.09615384615384,754.0961538461538,0.664170068822909,4.407350647362942,7,ARS,R326H
15,1.6523999999999999,188.52941176470588,972.3921568627451,0.757524928534099,4.451025971044413,7,ARS,R326H
16,1.8468,199.52631578947367,63.92982456140351,0.5026175960728912,4.556467529817256,7,ARS,R326H
17,2.106,201.41538461538462,572.1076923076923,0.5897060649242531,4.960142853498728,7,ARS,R326H
18,0.6479999999999999,203.05,24.1,0.3929526239966882,2.4582337649086283,7,ARS,R326H
19,0.7776000000000001,204.66666666666666,711.875,0.5849866175853743,2.7127922061357856,7,ARS,R326H
20,1.7171999999999998,219.0943396226415,752.8679245283018,0.6198656235493871,4.3019090885901,7,ARS,R326H
